INFO: 2018-09-04 17:10:23,060 4321362816 Collector started ...
DEBUG: 2018-09-04 17:28:40,991 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,018 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,049 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,070 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,089 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,107 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,126 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,145 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,164 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,185 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,205 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,227 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,251 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,272 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,291 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,310 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,328 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,346 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,365 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,391 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,417 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,441 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,466 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,488 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,508 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,528 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,547 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,574 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,593 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,621 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:41,640 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:42,666 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:42,686 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:42,704 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:42,728 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:42,751 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:42,772 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:42,792 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:42,816 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:42,836 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:42,854 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:42,873 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:42,898 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:42,927 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:42,957 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:42,986 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,011 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,035 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,053 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,072 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,091 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,116 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,136 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,161 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,183 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,202 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,221 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,239 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,258 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,277 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,296 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,318 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,342 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,370 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,393 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,418 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,439 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,457 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,475 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,493 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,512 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,542 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,565 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,589 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,615 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,637 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,654 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,673 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,692 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,712 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,732 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,758 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,783 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,804 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,831 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,850 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,868 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,888 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,928 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,952 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:43,981 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,014 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,036 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,055 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,077 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,095 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,113 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,130 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,148 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,168 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,194 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,218 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,243 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,267 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,286 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,304 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,324 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,342 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,361 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,379 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,401 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,432 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,457 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,480 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,503 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,524 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,543 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,561 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,580 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,599 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,622 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,643 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,669 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,694 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,715 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,733 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,752 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,772 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,791 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,812 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,848 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,870 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,897 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,926 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,949 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,967 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:44,985 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,004 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,024 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,053 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,077 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,098 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,118 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,139 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,163 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,182 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,200 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,219 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,238 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,266 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,289 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,317 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,338 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,360 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,378 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,397 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,423 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,443 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,470 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,499 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,522 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,545 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,570 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,594 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,612 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,630 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,649 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,668 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,688 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,712 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,735 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,763 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,786 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,807 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,825 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,845 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,863 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,883 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,903 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,933 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,957 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:45,981 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:46,002 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:46,032 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:46,076 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:46,100 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:46,119 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:46,147 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:46,171 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:46,228 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:46,258 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:46,277 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:46,301 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:46,322 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:46,342 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:46,362 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:46,380 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:46,398 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:46,415 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:46,432 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:46,449 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:46,466 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
